time,enemyId,aiType,action,activeGlitch,health,distToPlayer,canSeePlayer
0.50,Utility Enemy 11,Utility,AttackAction,None,1.00,33.7,0
0.50,Utility Enemy 9,Utility,AttackAction,None,1.00,44.6,0
0.50,Utility Enemy 13,Utility,AttackAction,None,1.00,50.6,0
0.50,Utility Enemy 7,Utility,AttackAction,None,1.00,42.0,0
0.50,Utility Enemy 1,Utility,AttackAction,None,1.00,84.4,0
0.50,Utility Enemy 5,Utility,AttackAction,None,1.00,84.0,0
0.50,Utility Enemy 14,Utility,AttackAction,None,1.00,50.6,0
1.00,Player,Player,-,None,1.00,,0
1.00,FSM Enemy 13,FSM,PatrolState,None,1.00,49.1,0
1.00,FSM Enemy 9,FSM,PatrolState,None,1.00,31.7,0
1.00,FSM Enemy 3,FSM,PatrolState,None,0.80,79.8,0
1.00,FSM Enemy 7,FSM,PatrolState,None,1.00,25.8,0
1.00,FSM Enemy 8,FSM,PatrolState,None,1.00,49.0,0
1.00,FSM Enemy 6,FSM,PatrolState,None,0.90,26.2,0
1.00,FSM Enemy 4,FSM,PatrolState,None,1.00,49.3,0
1.00,FSM Enemy 12,FSM,PatrolState,None,1.00,35.8,0
1.00,FSM Enemy 14,FSM,PatrolState,None,1.00,75.0,0
1.00,FSM Enemy 10,FSM,PatrolState,None,1.00,64.9,0
1.00,FSM Enemy 1,FSM,PatrolState,None,1.00,89.9,0
1.00,FSM Enemy 15,FSM,PatrolState,None,1.00,30.7,0
1.00,FSM Enemy 11,FSM,PatrolState,None,1.00,38.0,0
1.00,FSM Enemy 5,FSM,PatrolState,None,1.00,67.5,0
1.00,FSM Enemy 2,FSM,PatrolState,None,1.00,88.6,0
1.00,Utility Enemy 3,Utility,AttackAction,None,1.00,62.9,0
1.00,Utility Enemy 12,Utility,AttackAction,None,1.00,33.7,0
1.00,Utility Enemy 6,Utility,AttackAction,None,1.00,42.0,0
1.00,Utility Enemy 10,Utility,AttackAction,None,1.00,30.2,0
1.00,Utility Enemy 8,Utility,AttackAction,None,1.00,77.4,0
1.00,Utility Enemy 2,Utility,AttackAction,None,1.00,84.4,0
1.00,Utility Enemy 4,Utility,AttackAction,None,1.00,62.9,0
1.00,Utility Enemy 15,Utility,AttackAction,None,1.00,80.1,0
1.00,Utility Enemy 11,Utility,AttackAction,None,1.00,33.7,0
1.00,Utility Enemy 9,Utility,AttackAction,None,1.00,44.6,0
1.00,Utility Enemy 13,Utility,AttackAction,None,1.00,50.6,0
1.00,Utility Enemy 7,Utility,AttackAction,None,1.00,42.0,0
1.00,Utility Enemy 1,Utility,AttackAction,None,1.00,84.4,0
1.00,Utility Enemy 5,Utility,AttackAction,None,1.00,84.0,0
1.00,Utility Enemy 14,Utility,AttackAction,None,1.00,50.6,0
1.50,Player,Player,-,None,1.00,,0
1.50,FSM Enemy 13,FSM,PatrolState,None,1.00,48.8,0
1.50,FSM Enemy 9,FSM,PatrolState,None,1.00,30.4,0
1.50,FSM Enemy 3,FSM,PatrolState,None,0.70,78.1,0
1.50,FSM Enemy 7,FSM,PatrolState,None,1.00,24.6,0
1.50,FSM Enemy 8,FSM,PatrolState,None,1.00,49.2,0
1.50,FSM Enemy 6,FSM,PatrolState,None,0.80,25.2,0
1.50,FSM Enemy 4,FSM,PatrolState,None,1.00,49.2,0
1.50,FSM Enemy 12,FSM,PatrolState,None,1.00,34.7,0
1.50,FSM Enemy 14,FSM,PatrolState,None,1.00,73.6,0
1.50,FSM Enemy 10,FSM,PatrolState,None,1.00,63.7,0
1.50,FSM Enemy 1,FSM,PatrolState,None,1.00,90.3,0
1.50,FSM Enemy 15,FSM,PatrolState,None,1.00,31.7,0
1.50,FSM Enemy 11,FSM,PatrolState,None,1.00,38.1,0
1.50,FSM Enemy 5,FSM,PatrolState,None,1.00,66.2,0
1.50,FSM Enemy 2,FSM,PatrolState,None,1.00,87.5,0
1.50,Utility Enemy 3,Utility,AttackAction,None,1.00,62.6,0
1.50,Utility Enemy 12,Utility,AttackAction,None,1.00,33.7,0
1.50,Utility Enemy 6,Utility,AttackAction,None,1.00,42.0,0
1.50,Utility Enemy 10,Utility,AttackAction,None,1.00,30.3,0
1.50,Utility Enemy 8,Utility,AttackAction,None,1.00,77.0,0
1.50,Utility Enemy 2,Utility,AttackAction,None,1.00,84.0,0
1.50,Utility Enemy 4,Utility,AttackAction,None,1.00,62.6,0
1.50,Utility Enemy 15,Utility,AttackAction,None,1.00,79.7,0
1.50,Utility Enemy 11,Utility,AttackAction,None,1.00,33.6,0
1.50,Utility Enemy 9,Utility,AttackAction,None,1.00,44.5,0
1.50,Utility Enemy 13,Utility,AttackAction,None,1.00,50.4,0
1.50,Utility Enemy 7,Utility,AttackAction,None,1.00,42.1,0
1.50,Utility Enemy 1,Utility,AttackAction,None,1.00,84.0,0
1.50,Utility Enemy 5,Utility,AttackAction,None,1.00,83.6,0
1.50,Utility Enemy 14,Utility,AttackAction,None,1.00,50.4,0
2.01,Player,Player,-,None,1.00,,0
2.01,FSM Enemy 13,FSM,PatrolState,None,1.00,48.6,0
2.01,FSM Enemy 9,FSM,PatrolState,None,1.00,29.0,0
2.01,FSM Enemy 3,FSM,PatrolState,None,0.70,76.2,0
2.01,FSM Enemy 7,FSM,PatrolState,None,1.00,23.3,0
2.01,FSM Enemy 8,FSM,PatrolState,None,1.00,49.2,0
2.01,FSM Enemy 6,FSM,PatrolState,None,0.80,24.5,0
2.01,FSM Enemy 4,FSM,PatrolState,None,1.00,48.5,0
2.01,FSM Enemy 12,FSM,PatrolState,None,1.00,35.1,0
2.01,FSM Enemy 14,FSM,PatrolState,None,1.00,72.0,0
2.01,FSM Enemy 10,FSM,PatrolState,None,1.00,62.3,0
2.01,FSM Enemy 1,FSM,PatrolState,None,1.00,90.9,0
2.01,FSM Enemy 15,FSM,PatrolState,None,1.00,32.5,0
2.01,FSM Enemy 11,FSM,PatrolState,None,1.00,38.3,0
2.01,FSM Enemy 5,FSM,PatrolState,None,1.00,64.6,0
2.01,FSM Enemy 2,FSM,PatrolState,None,1.00,86.3,0
2.01,Utility Enemy 3,Utility,AttackAction,None,1.00,62.3,0
2.01,Utility Enemy 12,Utility,AttackAction,None,1.00,33.7,0
2.01,Utility Enemy 6,Utility,AttackAction,None,1.00,42.0,0
2.01,Utility Enemy 10,Utility,AttackAction,None,1.00,30.5,0
2.01,Utility Enemy 8,Utility,AttackAction,None,1.00,76.4,0
2.01,Utility Enemy 2,Utility,AttackAction,None,1.00,83.4,0
2.01,Utility Enemy 4,Utility,AttackAction,None,1.00,62.1,0
2.01,Utility Enemy 15,Utility,AttackAction,None,1.00,79.1,0
2.01,Utility Enemy 11,Utility,AttackAction,None,1.00,33.4,0
2.01,Utility Enemy 9,Utility,AttackAction,None,1.00,44.4,0
2.01,Utility Enemy 13,Utility,AttackAction,None,1.00,50.0,0
2.01,Utility Enemy 7,Utility,AttackAction,None,1.00,42.2,0
2.01,Utility Enemy 1,Utility,AttackAction,None,1.00,83.4,0
2.01,Utility Enemy 5,Utility,AttackAction,None,1.00,83.0,0
2.01,Utility Enemy 14,Utility,AttackAction,None,1.00,50.2,0
2.51,Player,Player,-,None,1.00,,0
2.51,FSM Enemy 13,FSM,PatrolState,None,1.00,48.6,0
2.51,FSM Enemy 9,FSM,PatrolState,None,1.00,28.4,0
2.51,FSM Enemy 3,FSM,PatrolState,None,0.60,75.0,0
2.51,FSM Enemy 7,FSM,PatrolState,None,1.00,22.0,0
2.51,FSM Enemy 8,FSM,PatrolState,None,1.00,49.8,0
2.51,FSM Enemy 6,FSM,PatrolState,None,0.80,23.9,0
2.51,FSM Enemy 4,FSM,PatrolState,None,1.00,48.1,0
2.51,FSM Enemy 12,FSM,PatrolState,None,1.00,35.6,0
2.51,FSM Enemy 14,FSM,PatrolState,None,1.00,71.0,0
2.51,FSM Enemy 10,FSM,PatrolState,None,1.00,61.5,0
2.51,FSM Enemy 1,FSM,PatrolState,None,1.00,92.0,0
2.51,FSM Enemy 15,FSM,PatrolState,None,1.00,33.7,0
2.51,FSM Enemy 11,FSM,PatrolState,None,1.00,38.5,0
2.51,FSM Enemy 5,FSM,PatrolState,None,1.00,63.7,0
2.51,FSM Enemy 2,FSM,PatrolState,None,1.00,85.6,0
2.51,Utility Enemy 3,Utility,AttackAction,None,1.00,62.3,0
2.51,Utility Enemy 12,Utility,AttackAction,None,1.00,33.7,0
2.51,Utility Enemy 6,Utility,AttackAction,None,1.00,42.0,0
2.51,Utility Enemy 10,Utility,AttackAction,None,1.00,30.5,0
2.51,Utility Enemy 8,Utility,AttackAction,None,1.00,76.4,0
2.51,Utility Enemy 2,Utility,AttackAction,None,1.00,83.4,0
2.51,Utility Enemy 4,Utility,AttackAction,None,1.00,62.1,0
2.51,Utility Enemy 15,Utility,AttackAction,None,1.00,79.1,0
2.51,Utility Enemy 11,Utility,AttackAction,None,1.00,33.4,0
2.51,Utility Enemy 9,Utility,AttackAction,None,1.00,44.4,0
2.51,Utility Enemy 13,Utility,AttackAction,None,1.00,50.0,0
2.51,Utility Enemy 7,Utility,AttackAction,None,1.00,42.3,0
2.51,Utility Enemy 1,Utility,AttackAction,None,1.00,83.3,0
2.51,Utility Enemy 5,Utility,AttackAction,None,1.00,82.9,0
2.51,Utility Enemy 14,Utility,AttackAction,None,1.00,50.2,0
3.01,Player,Player,-,None,1.00,,0
3.01,FSM Enemy 13,FSM,PatrolState,None,1.00,48.7,0
3.01,FSM Enemy 9,FSM,PatrolState,None,1.00,29.2,0
3.01,FSM Enemy 3,FSM,PatrolState,None,0.60,74.2,0
3.01,FSM Enemy 7,FSM,PatrolState,None,1.00,20.8,0
3.01,FSM Enemy 8,FSM,PatrolState,None,1.00,50.4,0
3.01,FSM Enemy 6,FSM,PatrolState,None,0.80,24.4,0
3.01,FSM Enemy 4,FSM,PatrolState,None,1.00,47.7,0
3.01,FSM Enemy 12,FSM,PatrolState,None,1.00,36.1,0
3.01,FSM Enemy 14,FSM,PatrolState,None,1.00,70.8,0
3.01,FSM Enemy 10,FSM,PatrolState,None,1.00,60.8,0
3.01,FSM Enemy 1,FSM,PatrolState,None,1.00,93.2,0
3.01,FSM Enemy 15,FSM,PatrolState,None,1.00,34.9,0
3.01,FSM Enemy 11,FSM,PatrolState,None,1.00,39.0,0
3.01,FSM Enemy 5,FSM,PatrolState,None,1.00,62.7,0
3.01,FSM Enemy 2,FSM,PatrolState,None,1.00,85.0,0
3.01,Utility Enemy 3,Utility,AttackAction,None,1.00,62.3,0
3.01,Utility Enemy 12,Utility,AttackAction,None,1.00,33.7,0
3.01,Utility Enemy 6,Utility,AttackAction,None,1.00,42.0,0
3.01,Utility Enemy 10,Utility,AttackAction,None,1.00,30.5,0
3.01,Utility Enemy 8,Utility,AttackAction,None,1.00,76.4,0
3.01,Utility Enemy 2,Utility,AttackAction,None,1.00,83.4,0
3.01,Utility Enemy 4,Utility,AttackAction,None,1.00,62.1,0
3.01,Utility Enemy 15,Utility,AttackAction,None,1.00,79.1,0
3.01,Utility Enemy 11,Utility,AttackAction,None,0.25,33.4,0
3.01,Utility Enemy 9,Utility,AttackAction,None,1.00,44.4,0
3.01,Utility Enemy 13,Utility,AttackAction,None,1.00,50.0,0
3.01,Utility Enemy 7,Utility,AttackAction,None,1.00,42.3,0
3.01,Utility Enemy 1,Utility,AttackAction,None,1.00,83.3,0
3.01,Utility Enemy 5,Utility,AttackAction,None,1.00,82.9,0
3.01,Utility Enemy 14,Utility,AttackAction,None,1.00,50.2,0
3.51,Player,Player,-,None,1.00,,0
3.51,FSM Enemy 13,FSM,PatrolState,None,1.00,48.2,0
3.51,FSM Enemy 9,FSM,PatrolState,None,1.00,30.4,0
3.51,FSM Enemy 3,FSM,PatrolState,None,0.60,73.7,0
3.51,FSM Enemy 7,FSM,PatrolState,None,1.00,20.5,0
3.51,FSM Enemy 8,FSM,PatrolState,None,1.00,51.0,0
3.51,FSM Enemy 6,FSM,PatrolState,None,0.70,24.9,0
3.51,FSM Enemy 4,FSM,PatrolState,None,1.00,47.3,0
3.51,FSM Enemy 12,FSM,PatrolState,None,1.00,36.6,0
3.51,FSM Enemy 14,FSM,PatrolState,None,1.00,70.5,0
3.51,FSM Enemy 10,FSM,PatrolState,None,1.00,60.0,0
3.51,FSM Enemy 1,FSM,PatrolState,None,1.00,94.3,0
3.51,FSM Enemy 15,FSM,PatrolState,None,1.00,35.1,0
3.51,FSM Enemy 11,FSM,PatrolState,None,1.00,39.5,0
3.51,FSM Enemy 5,FSM,PatrolState,None,1.00,61.8,0
3.51,FSM Enemy 2,FSM,PatrolState,None,1.00,84.3,0
3.51,Utility Enemy 3,Utility,AttackAction,None,1.00,62.3,0
3.51,Utility Enemy 12,Utility,AttackAction,None,1.00,33.7,0
3.51,Utility Enemy 6,Utility,AttackAction,None,1.00,42.0,0
3.51,Utility Enemy 10,Utility,AttackAction,None,1.00,30.5,0
3.51,Utility Enemy 8,Utility,AttackAction,None,1.00,76.4,0
3.51,Utility Enemy 2,Utility,AttackAction,None,1.00,83.4,0
3.51,Utility Enemy 4,Utility,AttackAction,None,1.00,62.1,0
3.51,Utility Enemy 15,Utility,AttackAction,None,1.00,79.1,0
3.51,Utility Enemy 11,Utility,Dead,None,0.00,33.4,0
3.51,Utility Enemy 9,Utility,AttackAction,None,1.00,44.4,0
3.51,Utility Enemy 13,Utility,AttackAction,None,1.00,50.0,0
3.51,Utility Enemy 7,Utility,AttackAction,None,1.00,42.3,0
3.51,Utility Enemy 1,Utility,AttackAction,None,1.00,83.3,0
3.51,Utility Enemy 5,Utility,AttackAction,None,1.00,82.9,0
3.51,Utility Enemy 14,Utility,AttackAction,None,1.00,50.2,0
4.01,Player,Player,-,None,1.00,,0
4.01,FSM Enemy 13,FSM,PatrolState,None,1.00,47.3,0
4.01,FSM Enemy 9,FSM,PatrolState,None,1.00,31.2,0
4.01,FSM Enemy 3,FSM,PatrolState,None,0.60,73.5,0
4.01,FSM Enemy 7,FSM,PatrolState,None,1.00,21.7,0
4.01,FSM Enemy 8,FSM,PatrolState,None,1.00,51.6,0
4.01,FSM Enemy 6,FSM,PatrolState,None,0.70,25.5,0
4.01,FSM Enemy 4,FSM,PatrolState,None,1.00,46.9,0
4.01,FSM Enemy 12,FSM,PatrolState,None,1.00,37.2,0
4.01,FSM Enemy 14,FSM,PatrolState,None,1.00,70.4,0
4.01,FSM Enemy 10,FSM,PatrolState,None,1.00,59.4,0
4.01,FSM Enemy 1,FSM,PatrolState,None,1.00,95.5,0
4.01,FSM Enemy 15,FSM,PatrolState,None,1.00,34.0,0
4.01,FSM Enemy 11,FSM,PatrolState,None,1.00,39.5,0
4.01,FSM Enemy 5,FSM,PatrolState,None,1.00,61.1,0
4.01,FSM Enemy 2,FSM,PatrolState,None,1.00,83.7,0
4.01,Utility Enemy 3,Utility,AttackAction,None,1.00,62.3,0
4.01,Utility Enemy 12,Utility,AttackAction,None,1.00,33.7,0
4.01,Utility Enemy 6,Utility,AttackAction,None,1.00,42.0,0
4.01,Utility Enemy 10,Utility,AttackAction,None,1.00,30.5,0
4.01,Utility Enemy 8,Utility,AttackAction,None,1.00,76.4,0
4.01,Utility Enemy 2,Utility,AttackAction,None,1.00,83.4,0
4.01,Utility Enemy 4,Utility,AttackAction,None,1.00,62.1,0
4.01,Utility Enemy 15,Utility,AttackAction,None,1.00,79.1,0
4.01,Utility Enemy 11,Utility,Dead,None,0.00,33.4,0
4.01,Utility Enemy 9,Utility,AttackAction,None,1.00,44.4,0
4.01,Utility Enemy 13,Utility,AttackAction,None,1.00,50.0,0
4.01,Utility Enemy 7,Utility,AttackAction,None,1.00,42.3,0
4.01,Utility Enemy 1,Utility,AttackAction,None,1.00,83.3,0
4.01,Utility Enemy 5,Utility,AttackAction,None,1.00,82.9,0
4.01,Utility Enemy 14,Utility,AttackAction,None,1.00,50.2,0
4.52,Player,Player,-,None,1.00,,0
4.52,FSM Enemy 13,FSM,PatrolState,None,1.00,46.5,0
4.52,FSM Enemy 9,FSM,PatrolState,None,1.00,31.9,0
4.52,FSM Enemy 3,FSM,PatrolState,None,0.60,73.3,0
4.52,FSM Enemy 7,FSM,PatrolState,None,1.00,22.9,0
4.52,FSM Enemy 8,FSM,PatrolState,None,1.00,52.2,0
4.52,FSM Enemy 6,FSM,PatrolState,None,0.70,26.2,0
4.52,FSM Enemy 4,FSM,PatrolState,None,1.00,46.5,0
4.52,FSM Enemy 12,FSM,PatrolState,None,1.00,37.9,0
4.52,FSM Enemy 14,FSM,PatrolState,None,1.00,71.4,0
4.52,FSM Enemy 10,FSM,PatrolState,None,1.00,60.4,0
4.52,FSM Enemy 1,FSM,PatrolState,None,1.00,95.2,0
4.52,FSM Enemy 15,FSM,PatrolState,None,1.00,32.9,0
4.52,FSM Enemy 11,FSM,PatrolState,None,1.00,38.8,0
4.52,FSM Enemy 5,FSM,PatrolState,None,1.00,61.6,0
4.52,FSM Enemy 2,FSM,PatrolState,None,1.00,83.5,0
4.52,Utility Enemy 3,Utility,AttackAction,None,1.00,62.3,0
4.52,Utility Enemy 12,Utility,AttackAction,None,1.00,33.7,0
4.52,Utility Enemy 6,Utility,AttackAction,None,0.75,41.9,0
4.52,Utility Enemy 10,Utility,AttackAction,None,1.00,30.6,0
4.52,Utility Enemy 8,Utility,AttackAction,None,1.00,76.4,0
4.52,Utility Enemy 2,Utility,AttackAction,None,1.00,83.4,0
4.52,Utility Enemy 4,Utility,AttackAction,None,1.00,62.0,0
4.52,Utility Enemy 15,Utility,AttackAction,None,1.00,79.1,0
4.52,Utility Enemy 11,Utility,Dead,None,0.00,33.4,0
4.52,Utility Enemy 9,Utility,AttackAction,None,1.00,44.4,0
4.52,Utility Enemy 13,Utility,AttackAction,None,1.00,49.9,0
4.52,Utility Enemy 7,Utility,AttackAction,None,1.00,42.3,0
4.52,Utility Enemy 1,Utility,AttackAction,None,1.00,83.3,0
4.52,Utility Enemy 5,Utility,AttackAction,None,1.00,82.9,0
4.52,Utility Enemy 14,Utility,AttackAction,None,1.00,50.2,0
5.02,Player,Player,-,None,1.00,,0
5.02,FSM Enemy 13,FSM,PatrolState,None,1.00,44.0,0
5.02,FSM Enemy 9,FSM,PatrolState,None,1.00,33.0,0
5.02,FSM Enemy 3,FSM,PatrolState,None,0.60,74.0,0
5.02,FSM Enemy 7,FSM,PatrolState,None,1.00,22.0,0
5.02,FSM Enemy 8,FSM,PatrolState,None,1.00,53.6,0
5.02,FSM Enemy 6,FSM,PatrolState,None,0.70,28.9,0
5.02,FSM Enemy 4,FSM,PatrolState,None,1.00,48.4,0
5.02,FSM Enemy 12,FSM,PatrolState,None,1.00,40.4,0
5.02,FSM Enemy 14,FSM,PatrolState,None,1.00,74.3,0
5.02,FSM Enemy 10,FSM,PatrolState,None,1.00,63.0,0
5.02,FSM Enemy 1,FSM,PatrolState,None,1.00,93.9,0
5.02,FSM Enemy 15,FSM,PatrolState,None,1.00,30.8,0
5.02,FSM Enemy 11,FSM,PatrolState,None,1.00,36.0,0
5.02,FSM Enemy 5,FSM,PatrolState,None,1.00,61.8,0
5.02,FSM Enemy 2,FSM,PatrolState,None,1.00,86.1,0
5.02,Utility Enemy 3,Utility,AttackAction,None,1.00,64.4,0
5.02,Utility Enemy 12,Utility,AttackAction,None,1.00,35.9,0
5.02,Utility Enemy 6,Utility,AttackAction,None,0.50,39.9,0
5.02,Utility Enemy 10,Utility,AttackAction,None,1.00,32.4,0
5.02,Utility Enemy 8,Utility,AttackAction,None,1.00,76.1,0
5.02,Utility Enemy 2,Utility,AttackAction,None,1.00,84.8,0
5.02,Utility Enemy 4,Utility,AttackAction,None,1.00,61.3,0
5.02,Utility Enemy 15,Utility,AttackAction,None,1.00,79.1,0
5.02,Utility Enemy 11,Utility,Dead,None,0.00,31.6,0
5.02,Utility Enemy 9,Utility,AttackAction,None,1.00,46.6,0
5.02,Utility Enemy 13,Utility,AttackAction,None,1.00,48.6,0
5.02,Utility Enemy 7,Utility,AttackAction,None,1.00,44.3,0
5.02,Utility Enemy 1,Utility,AttackAction,None,1.00,83.8,0
5.02,Utility Enemy 5,Utility,AttackAction,None,1.00,83.9,0
5.02,Utility Enemy 14,Utility,AttackAction,None,1.00,52.5,0
5.52,Player,Player,-,None,1.00,,0
5.52,FSM Enemy 13,FSM,PatrolState,None,1.00,44.0,0
5.52,FSM Enemy 9,FSM,PatrolState,None,1.00,34.7,0
5.52,FSM Enemy 3,FSM,PatrolState,None,0.60,76.9,0
5.52,FSM Enemy 7,FSM,PatrolState,None,1.00,23.0,0
5.52,FSM Enemy 8,FSM,PatrolState,None,1.00,56.9,0
5.52,FSM Enemy 6,FSM,PatrolState,None,0.70,30.2,0
5.52,FSM Enemy 4,FSM,PatrolState,None,1.00,49.4,0
5.52,FSM Enemy 12,FSM,PatrolState,None,1.00,40.9,0
5.52,FSM Enemy 14,FSM,PatrolState,None,1.00,77.7,0
5.52,FSM Enemy 10,FSM,PatrolState,None,1.00,66.9,0
5.52,FSM Enemy 1,FSM,PatrolState,None,1.00,95.0,0
5.52,FSM Enemy 15,FSM,PatrolState,None,1.00,31.2,0
5.52,FSM Enemy 11,FSM,PatrolState,None,1.00,34.9,0
5.52,FSM Enemy 5,FSM,PatrolState,None,1.00,64.5,0
5.52,FSM Enemy 2,FSM,PatrolState,None,1.00,89.7,0
5.52,Utility Enemy 3,Utility,AttackAction,None,1.00,66.5,0
5.52,Utility Enemy 12,Utility,AttackAction,None,1.00,36.8,0
5.52,Utility Enemy 6,Utility,AttackAction,None,0.50,39.5,0
5.52,Utility Enemy 10,Utility,AttackAction,None,1.00,32.5,0
5.52,Utility Enemy 8,Utility,AttackAction,None,1.00,78.3,0
5.52,Utility Enemy 2,Utility,AttackAction,None,1.00,87.5,0
5.52,Utility Enemy 4,Utility,AttackAction,None,1.00,63.1,0
5.52,Utility Enemy 15,Utility,AttackAction,None,1.00,81.5,0
5.52,Utility Enemy 11,Utility,Dead,None,0.00,32.0,0
5.52,Utility Enemy 9,Utility,AttackAction,None,1.00,47.8,0
5.52,Utility Enemy 13,Utility,AttackAction,None,1.00,49.8,0
5.52,Utility Enemy 7,Utility,AttackAction,None,1.00,44.5,0
5.52,Utility Enemy 1,Utility,AttackAction,None,1.00,86.4,0
5.52,Utility Enemy 5,Utility,AttackAction,None,1.00,86.6,0
5.52,Utility Enemy 14,Utility,AttackAction,None,1.00,54.0,0
6.03,Player,Player,-,None,1.00,,0
6.03,FSM Enemy 13,FSM,PatrolState,None,1.00,42.7,0
6.03,FSM Enemy 9,FSM,PatrolState,None,1.00,33.8,0
6.03,FSM Enemy 3,FSM,PatrolState,None,0.60,77.1,0
6.03,FSM Enemy 7,FSM,PatrolState,None,1.00,23.6,0
6.03,FSM Enemy 8,FSM,PatrolState,None,1.00,57.5,0
6.03,FSM Enemy 6,FSM,PatrolState,None,0.70,31.0,0
6.03,FSM Enemy 4,FSM,PatrolState,None,1.00,49.7,0
6.03,FSM Enemy 12,FSM,PatrolState,None,1.00,42.4,0
6.03,FSM Enemy 14,FSM,PatrolState,None,1.00,79.0,0
6.03,FSM Enemy 10,FSM,PatrolState,None,1.00,68.3,0
6.03,FSM Enemy 1,FSM,PatrolState,None,1.00,93.5,0
6.03,FSM Enemy 15,FSM,PatrolState,None,1.00,29.5,0
6.03,FSM Enemy 11,FSM,PatrolState,None,1.00,33.8,0
6.03,FSM Enemy 5,FSM,PatrolState,None,1.00,64.6,0
6.03,FSM Enemy 2,FSM,PatrolState,None,1.00,90.7,0
6.03,Utility Enemy 3,Utility,AttackAction,None,1.00,66.9,0
6.03,Utility Enemy 12,Utility,AttackAction,None,1.00,37.4,0
6.03,Utility Enemy 6,Utility,AttackAction,None,0.50,38.9,0
6.03,Utility Enemy 10,Utility,AttackAction,None,1.00,33.2,0
