time,enemyId,aiType,action,activeGlitch,health,distToPlayer,canSeePlayer,playerHealth,damageDealt,topUtilityScore,secondScore,seed
0.00,Player,Player,-,None,1.00,,0,1.00,,,,83274578
0.00,FSM Enemy 14,FSM,PatrolState,None,1.00,75.0,0,1.00,0,,,83274578
0.00,FSM Enemy 13,FSM,PatrolState,None,1.00,49.2,0,1.00,0,,,83274578
0.00,FSM Enemy 4,FSM,PatrolState,None,1.00,48.9,0,1.00,0,,,83274578
0.00,FSM Enemy 3,FSM,PatrolState,None,1.00,82.0,0,1.00,0,,,83274578
0.00,FSM Enemy 1,FSM,PatrolState,None,1.00,89.4,0,1.00,0,,,83274578
0.00,FSM Enemy 2,FSM,PatrolState,None,1.00,89.4,0,1.00,0,,,83274578
0.00,FSM Enemy 10,FSM,PatrolState,None,1.00,66.4,0,1.00,0,,,83274578
0.00,FSM Enemy 15,FSM,PatrolState,None,1.00,28.5,0,1.00,0,,,83274578
0.00,FSM Enemy 11,FSM,PatrolState,None,1.00,37.9,0,1.00,0,,,83274578
0.00,FSM Enemy 5,FSM,PatrolState,None,1.00,69.3,0,1.00,0,,,83274578
0.00,FSM Enemy 9,FSM,PatrolState,None,1.00,33.4,0,1.00,0,,,83274578
0.00,FSM Enemy 12,FSM,PatrolState,None,1.00,38.1,0,1.00,0,,,83274578
0.00,FSM Enemy 7,FSM,PatrolState,None,1.00,28.1,0,1.00,0,,,83274578
0.00,FSM Enemy 6,FSM,PatrolState,None,1.00,28.1,0,1.00,0,,,83274578
0.00,FSM Enemy 8,FSM,PatrolState,None,1.00,48.1,0,1.00,0,,,83274578
0.00,Utility Enemy 9,Utility,PatrolAction,None,1.00,44.6,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 11,Utility,PatrolAction,None,1.00,33.7,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 3,Utility,PatrolAction,None,1.00,62.9,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 7,Utility,PatrolAction,None,1.00,42.0,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 1,Utility,PatrolAction,None,1.00,84.4,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 5,Utility,PatrolAction,None,1.00,84.0,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 10,Utility,PatrolAction,None,1.00,30.2,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 15,Utility,PatrolAction,None,1.00,80.1,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 6,Utility,PatrolAction,None,1.00,42.0,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 14,Utility,PatrolAction,None,1.00,50.6,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 12,Utility,PatrolAction,None,1.00,33.7,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 13,Utility,PatrolAction,None,1.00,50.6,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 8,Utility,PatrolAction,None,1.00,77.4,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 4,Utility,PatrolAction,None,1.00,62.9,0,1.00,0,0.120,0.000,83274578
0.00,Utility Enemy 2,Utility,PatrolAction,None,1.00,84.4,0,1.00,0,0.120,0.000,83274578
1.00,Player,Player,-,None,1.00,,0,1.00,,,,83274578
1.00,FSM Enemy 14,FSM,PatrolState,None,1.00,74.7,0,1.00,0,,,83274578
1.00,FSM Enemy 13,FSM,PatrolState,None,1.00,46.2,0,1.00,0,,,83274578
1.00,FSM Enemy 4,FSM,PatrolState,None,1.00,48.9,0,1.00,0,,,83274578
1.00,FSM Enemy 3,FSM,PatrolState,None,1.00,77.6,0,1.00,0,,,83274578
1.00,FSM Enemy 1,FSM,PatrolState,None,1.00,85.3,0,1.00,0,,,83274578
1.00,FSM Enemy 2,FSM,PatrolState,None,1.00,87.6,0,1.00,0,,,83274578
1.00,FSM Enemy 10,FSM,PatrolState,None,1.00,67.0,0,1.00,0,,,83274578
1.00,FSM Enemy 15,FSM,PatrolState,None,1.00,27.1,0,1.00,0,,,83274578
1.00,FSM Enemy 11,FSM,PatrolState,None,1.00,34.3,0,1.00,0,,,83274578
1.00,FSM Enemy 5,FSM,PatrolState,None,1.00,68.4,0,1.00,0,,,83274578
1.00,FSM Enemy 9,FSM,PatrolState,None,1.00,29.9,0,1.00,0,,,83274578
1.00,FSM Enemy 12,FSM,PatrolState,None,1.00,40.2,0,1.00,0,,,83274578
1.00,FSM Enemy 7,FSM,PatrolState,None,1.00,26.6,0,1.00,0,,,83274578
1.00,FSM Enemy 6,FSM,PatrolState,None,1.00,32.3,0,1.00,0,,,83274578
1.00,FSM Enemy 8,FSM,PatrolState,None,1.00,44.5,0,1.00,0,,,83274578
1.00,Utility Enemy 9,Utility,PatrolAction,None,1.00,43.0,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 11,Utility,PatrolAction,None,1.00,32.5,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 3,Utility,PatrolAction,None,1.00,60.0,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 7,Utility,PatrolAction,None,1.00,41.9,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 1,Utility,PatrolAction,None,1.00,82.1,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 5,Utility,PatrolAction,None,1.00,81.3,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 10,Utility,PatrolAction,None,1.00,29.5,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 15,Utility,PatrolAction,None,1.00,73.8,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 6,Utility,PatrolAction,None,1.00,43.1,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 14,Utility,PatrolAction,None,1.00,52.6,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 12,Utility,PatrolAction,None,1.00,36.0,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 13,Utility,PatrolAction,None,1.00,47.2,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 8,Utility,PatrolAction,None,1.00,77.8,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 4,Utility,PatrolAction,None,1.00,63.4,0,1.00,0,0.120,0.000,83274578
1.00,Utility Enemy 2,Utility,PatrolAction,None,1.00,84.1,0,1.00,0,0.120,0.000,83274578
2.00,Player,Player,-,None,1.00,,0,1.00,,,,83274578
2.00,FSM Enemy 14,FSM,PatrolState,None,1.00,78.9,0,1.00,0,,,83274578
2.00,FSM Enemy 13,FSM,PatrolState,None,1.00,44.0,0,1.00,0,,,83274578
2.00,FSM Enemy 4,FSM,PatrolState,None,1.00,52.7,0,1.00,0,,,83274578
2.00,FSM Enemy 3,FSM,PatrolState,None,1.00,77.3,0,1.00,0,,,83274578
2.00,FSM Enemy 1,FSM,PatrolState,None,1.00,83.3,0,1.00,0,,,83274578
2.00,FSM Enemy 2,FSM,PatrolState,None,1.00,88.7,0,1.00,0,,,83274578
2.00,FSM Enemy 10,FSM,PatrolState,None,1.00,72.5,0,1.00,0,,,83274578
2.00,FSM Enemy 15,FSM,PatrolState,None,1.00,26.8,0,1.00,0,,,83274578
2.00,FSM Enemy 11,FSM,PatrolState,None,1.00,30.0,0,1.00,0,,,83274578
2.00,FSM Enemy 5,FSM,PatrolState,None,1.00,70.3,0,1.00,0,,,83274578
2.00,FSM Enemy 9,FSM,PatrolState,None,1.00,31.2,0,1.00,0,,,83274578
2.00,FSM Enemy 12,FSM,PatrolState,None,1.00,45.0,0,1.00,0,,,83274578
2.00,FSM Enemy 7,FSM,PatrolState,None,1.00,22.7,0,1.00,0,,,83274578
2.00,FSM Enemy 6,FSM,PatrolState,None,1.00,37.8,0,1.00,0,,,83274578
2.00,FSM Enemy 8,FSM,PatrolState,None,1.00,45.4,0,1.00,0,,,83274578
2.00,Utility Enemy 9,Utility,PatrolAction,None,1.00,48.4,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 11,Utility,PatrolAction,None,1.00,30.8,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 3,Utility,PatrolAction,None,1.00,66.4,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 7,Utility,PatrolAction,None,1.00,43.8,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 1,Utility,PatrolAction,None,1.00,82.8,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 5,Utility,PatrolAction,None,1.00,83.2,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 10,Utility,PatrolAction,None,1.00,29.6,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 15,Utility,PatrolAction,None,1.00,69.7,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 6,Utility,PatrolAction,None,1.00,42.0,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 14,Utility,PatrolAction,None,1.00,56.0,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 12,Utility,PatrolAction,None,1.00,42.5,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 13,Utility,PatrolAction,None,1.00,42.3,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 8,Utility,PatrolAction,None,1.00,77.3,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 4,Utility,PatrolAction,None,1.00,66.6,0,1.00,0,0.120,0.000,83274578
2.00,Utility Enemy 2,Utility,PatrolAction,None,1.00,88.6,0,1.00,0,0.120,0.000,83274578
3.01,Player,Player,-,None,1.00,,0,1.00,,,,83274578
3.01,FSM Enemy 14,FSM,PatrolState,None,1.00,86.4,0,1.00,0,,,83274578
3.01,FSM Enemy 13,FSM,PatrolState,None,1.00,40.9,0,1.00,0,,,83274578
3.01,FSM Enemy 4,FSM,PatrolState,None,1.00,60.6,0,1.00,0,,,83274578
3.01,FSM Enemy 3,FSM,PatrolState,None,1.00,80.5,0,1.00,0,,,83274578
3.01,FSM Enemy 1,FSM,PatrolState,None,1.00,84.0,0,1.00,0,,,83274578
3.01,FSM Enemy 2,FSM,PatrolState,None,1.00,93.3,0,1.00,0,,,83274578
3.01,FSM Enemy 10,FSM,PatrolState,None,1.00,81.3,0,1.00,0,,,83274578
3.01,FSM Enemy 15,FSM,PatrolState,None,1.00,24.4,0,1.00,0,,,83274578
3.01,FSM Enemy 11,FSM,PatrolState,None,1.00,25.8,0,1.00,0,,,83274578
3.01,FSM Enemy 5,FSM,PatrolState,None,1.00,73.9,0,1.00,0,,,83274578
3.01,FSM Enemy 9,FSM,PatrolState,None,1.00,36.4,0,1.00,0,,,83274578
3.01,FSM Enemy 12,FSM,PatrolState,None,1.00,52.2,0,1.00,0,,,83274578
3.01,FSM Enemy 7,FSM,PatrolState,None,0.50,16.9,0,1.00,0,,,83274578
3.01,FSM Enemy 6,FSM,PatrolState,None,1.00,44.6,0,1.00,0,,,83274578
3.01,FSM Enemy 8,FSM,PatrolState,None,1.00,50.1,0,1.00,0,,,83274578
3.01,Utility Enemy 9,Utility,PatrolAction,None,1.00,56.8,0,1.00,0,0.120,0.000,83274578
3.01,Utility Enemy 11,Utility,PatrolAction,None,1.00,28.0,0,1.00,0,0.120,0.000,83274578
3.01,Utility Enemy 3,Utility,PatrolAction,None,1.00,70.4,0,1.00,0,0.120,0.000,83274578
3.01,Utility Enemy 7,Utility,PatrolAction,None,1.00,52.3,0,1.00,0,0.120,0.000,83274578
3.01,Utility Enemy 1,Utility,PatrolAction,None,1.00,86.4,0,1.00,0,0.120,0.000,83274578
3.01,Utility Enemy 5,Utility,PatrolAction,None,1.00,86.3,0,1.00,0,0.120,0.000,83274578
3.01,Utility Enemy 10,Utility,PatrolAction,None,1.00,31.5,0,1.00,0,0.120,0.000,83274578
3.01,Utility Enemy 15,Utility,PatrolAction,None,1.00,69.6,0,1.00,0,0.120,0.000,83274578
3.01,Utility Enemy 6,Utility,PatrolAction,None,1.00,34.8,0,1.00,0,0.120,0.000,83274578
3.01,Utility Enemy 14,Utility,PatrolAction,None,1.00,60.8,0,1.00,0,0.120,0.000,83274578
3.01,Utility Enemy 12,Utility,PatrolAction,None,1.00,53.9,0,1.00,0,0.120,0.000,83274578
3.01,Utility Enemy 13,Utility,PatrolAction,None,1.00,35.0,0,1.00,0,0.120,0.000,83274578
